symbol,entry_date,entry_price,exit_date,exit_price,qty,pnl_rs,pnl_pct,hold_days,status
VIPIND,2017-11-30,344.1927795410156,2018-04-30,403.638916015625,1173.8103311506468,69778.48914088777,0.17271174762550623,151,closed
WELCORP,2017-11-30,109.81682586669922,2017-12-31,116.32957458496094,3679.0085430361632,23960.458173132687,0.05930556330381642,31,closed
ESCORTS,2017-11-30,681.3209838867188,2017-12-31,746.9629516601562,592.9907489828257,38925.07963467721,0.09634514322305332,31,closed
DEEPAKFERT,2017-11-30,340.2260437011719,2017-12-31,360.9534912109375,1187.4959251724958,24613.759457073476,0.06092257748490004,31,closed
RKFORGE,2017-11-30,147.39422607421875,2018-02-28,146.73081970214844,2741.064228182607,-1818.4394752303347,-0.004500897964186623,90,closed
RADICO,2017-12-31,286.77606201171875,2019-02-28,354.52459716796875,1507.1487016945841,102107.11680245207,0.23624194669875043,424,closed
TATACONSUM,2017-12-31,293.7044677734375,2018-08-31,219.5233612060547,1471.5954878543278,-109164.58170860159,-0.25257057589129295,243,closed
IFBIND,2017-12-31,1362.199951171875,2018-08-31,1171.199951171875,317.2912825068168,-60602.63495880201,-0.14021436415093558,243,closed
GODREJPROP,2017-12-31,692.5499877929688,2018-01-31,799.5999755859375,624.0909351762978,66808.92699232513,0.15457366208916934,31,closed
JAICORPLTD,2017-12-31,162.02288818359375,2018-01-31,169.08352661132812,2667.6118070941347,18835.042435446787,0.043578030899768416,31,closed
SOBHA,2017-12-31,572.25732421875,2018-01-31,527.050048828125,755.2794018462052,-34144.12391612792,-0.07899815952961775,31,closed
TITAN,2017-12-31,831.5822143554688,2018-03-31,913.1270141601562,519.7491746177401,42382.84239285518,0.09805981705355515,90,closed
ESCORTS,2018-01-31,770.0136108398438,2018-02-28,846.9437866210938,558.041596160731,42930.238085894365,0.09990755318901856,28,closed
KEC,2018-01-31,330.439697265625,2018-06-30,314.8365173339844,1300.3874171726377,-20290.178850986085,-0.04721944748393214,150,closed
POLARIS,2018-01-31,410.25,2018-02-28,471.0,1047.4092003864823,63630.1089234788,0.1480804387568555,28,closed
GODREJPROP,2018-02-28,780.2000122070312,2018-05-31,731.0499877929688,536.904116265125,-26388.850422441545,-0.06299669782755679,92,closed
JMFINANCIL,2018-02-28,126.8080825805664,2018-03-31,110.69388580322266,3303.358820191261,-53230.97405473607,-0.1270754706594175,31,closed
JAICORPLTD,2018-02-28,146.5545196533203,2018-05-31,125.6513671875,2858.271440928335,-59746.8837184249,-0.14263055493114396,92,closed
JUBLFOOD,2018-02-28,198.9188232421875,2018-03-31,227.46083068847656,2105.846954232411,60105.09944844662,0.1434857042741431,31,closed
PCJEWELLER,2018-02-28,33.10985565185547,2018-03-31,31.822832107543945,12651.59843850244,-16282.905063527547,-0.03887131245283448,31,closed
ADANIENT,2018-02-28,109.16011810302734,2018-04-30,88.46916961669922,3837.414298770703,-79399.74157656358,-0.1895467762942472,61,closed
COFORGE,2018-03-31,157.4627227783203,2019-05-31,240.6036071777344,2479.07522481798,206112.50668404318,0.5280035994072183,426,closed
ASTRAL,2018-03-31,397.1612548828125,2018-04-30,422.5299377441406,982.8802031237841,24934.376163725046,0.06387501940191398,30,closed
FLFL,2018-03-31,399.3770751953125,2018-04-30,430.3966064453125,977.4269959817099,30319.327246448272,0.07766978421290238,30,closed
CHAMBLFERT,2018-03-31,136.9332275390625,2018-06-30,128.6165771484375,2850.746614883947,-23708.662948247475,-0.060735078987695146,91,closed
DCMSHRIRAM,2018-03-31,377.6843872070313,2018-04-30,296.0047302246094,1033.566512396328,-84421.35820105023,-0.21626431949290092,30,closed
BAJAJELEC,2018-03-31,498.6422119140625,2018-06-30,480.52099609375,782.8497578929235,-14186.189417657057,-0.03634111871667123,91,closed
WELCORP,2018-03-31,115.6011734008789,2018-04-30,121.77116394042967,3376.799070355698,20834.818318058482,0.05337307881949105,30,closed
LTM,2018-03-31,1191.505126953125,2019-03-31,1509.9056396484375,327.62086040731987,104314.64992337006,0.2672254659193243,365,closed
SONATSOFTW,2018-04-30,105.63460540771484,2018-12-31,92.15172576904295,4089.4288146101467,-55137.27649830527,-0.12763695747839832,245,closed
JUBLFOOD,2018-04-30,248.428466796875,2018-11-30,246.5202178955078,1738.8715743574194,-3318.1997713861774,-0.0076812811590044605,214,closed
DIVISLAB,2018-04-30,1127.49462890625,2018-07-31,1082.2537841796875,383.1372567985874,-17333.453143785995,-0.04012510886233611,92,closed
HSCL,2018-04-30,145.10040283203125,2018-07-31,135.8533477783203,2977.146794515447,-27529.84031186338,-0.06372866562207524,92,closed
TITAN,2018-04-30,951.4042358398438,2018-09-30,784.0763549804688,454.05011129990476,-75975.24292777642,-0.1758746435595463,153,closed
GRAPHITE,2018-04-30,548.313232421875,2019-01-31,459.21484375,787.8438338360404,-70195.61611986363,-0.16249541941260726,276,closed
IIFL,2018-04-30,389.2639770507813,2018-05-31,354.5399780273437,1109.7487171743287,-38534.91337142253,-0.0892042446016208,31,closed
MINDACORP,2018-04-30,178.11634826660156,2018-05-31,172.80091857910156,2425.2978650095256,-12891.500272702,-0.029842458253994453,31,closed
TVTODAY,2018-04-30,316.8418273925781,2018-05-31,300.1449890136719,1363.409631642596,-22764.63026378053,-0.052697708873577054,31,closed
DMART,2018-04-30,1490.6500244140625,2018-09-30,1395.949951171875,289.79652641409547,-27443.752276746367,-0.06352938093528138,153,closed
VIPIND,2018-05-31,407.3601684570313,2019-03-31,470.2535400390625,997.6191994469433,62743.63500818509,0.15439254117616374,304,closed
PGHL,2018-05-31,1731.912353515625,2020-01-31,3640.09619140625,234.6483205791217,447752.1329172582,1.1017785247718712,610,closed
MPHASIS,2018-05-31,880.5209350585938,2019-02-28,847.0382690429688,461.53397263136344,-15453.387860480552,-0.03802597380992079,273,closed
UNITDSPR,2018-05-31,649.7916870117188,2018-06-30,646.1283569335938,625.4163192077685,-2291.1064135040447,-0.005637699206297975,30,closed
ASHOKLEY,2018-05-31,62.27858352661133,2018-06-30,52.91892623901367,6525.362365844865,-61075.155421695374,-0.15028693264351978,30,closed
SHANKARA,2018-05-31,1726.422119140625,2018-08-31,1562.3251953125,235.39453105765799,-38627.51843252571,-0.09505029042943958,92,closed
FSL,2018-06-30,54.64463424682617,2018-12-31,37.102806091308594,7037.9723595284095,-123458.90169412993,-0.3210164803424671,184,closed
KIOCL,2018-06-30,181.7172088623047,2018-09-30,152.80535888671875,2116.4061886792533,-61189.2182144962,-0.15910353321293713,92,closed
TECHM,2018-06-30,483.48577880859375,2019-02-28,626.2380981445312,795.4472339877358,113551.93756110546,0.29525650100341716,243,closed
BBTC,2018-06-30,1407.522705078125,2018-07-31,1520.786376953125,273.2371023488076,30947.837504511135,0.08047022720582908,31,closed
TATAELXSI,2018-06-30,1201.2430419921875,2018-10-31,938.6868896484376,320.15787978083733,-84059.42105778948,-0.2185703834823607,123,closed
SHOPERSTOP,2018-06-30,520.9466552734375,2018-07-31,524.6431274414062,738.2472303691779,2728.9103401396806,0.007095682697163097,31,closed
TAKE,2018-06-30,223.8485107421875,2018-07-31,199.98974609375,1718.0700651104266,-40991.029332995364,-0.10658442430254222,31,closed
EDELWEISS,2018-06-30,135.9752655029297,2018-07-31,143.1513214111328,2828.363114447575,20296.49183797531,0.05277471517824339,31,closed
BIOCON,2018-06-30,305.18084716796875,2018-08-31,307.8993835449219,1260.1951563953446,3425.886374720877,0.008907952127994667,62,closed
LTTS,2018-07-31,1321.0023193359375,2019-03-31,1408.8779296875,303.0333370360844,26629.239448916665,0.06652191980687605,243,closed
BAJFINANCE,2018-07-31,261.60089111328125,2018-08-31,276.9891662597656,1530.22315542278,23547.494951167264,0.05882348137652471,31,closed
BAJAJELEC,2018-07-31,541.3817749023438,2018-09-30,446.9708557128906,739.418575981774,-69809.18742419577,-0.17438880207314567,61,closed
BRITANNIA,2018-07-31,2905.572265625,2018-09-30,2586.37744140625,137.77242638109658,-43976.2454209048,-0.10985609547387731,61,closed
INTELLECT,2018-07-31,200.24838256835935,2019-02-28,180.62286376953125,1999.056051921529,-39232.51212689704,-0.09800587923414805,212,closed
JAICORPLTD,2018-07-31,147.80873107910156,2018-10-31,96.2364730834961,2708.2821030819014,-139672.2233450208,-0.34891212189627674,92,closed
TVTODAY,2018-07-31,281.3280029296875,2018-10-31,272.1748046875,1422.921774199725,-13024.285082375241,-0.03253568129325246,92,closed
BBTC,2018-08-31,1820.495361328125,2018-10-31,1261.89990234375,236.9344011345217,-132350.48055092618,-0.3068370680037641,61,closed
ASTRAL,2018-08-31,492.1421508789063,2018-09-30,437.9638977050781,876.4499798160685,-47484.52890067156,-0.1100865940401008,30,closed
RELAXO,2018-08-31,412.3487243652344,2018-09-30,358.0999450683594,1046.0514431527622,-56747.013872771786,-0.1315604392383778,30,closed
DIVISLAB,2018-08-31,1239.0828857421875,2019-10-31,1682.9156494140625,348.1106737634348,154502.92240010374,0.35819457179091563,426,closed
SUNTECK,2018-08-31,494.77783203125,2018-10-31,316.24664306640625,871.7811314093208,-155640.12190762273,-0.36083101830149855,61,closed
PAGEIND,2018-08-31,31452.5703125,2018-12-31,23197.1484375,13.71391825592804,-113214.18076195018,-0.26247209029270013,122,closed
SUVEN,2018-08-31,11.359016418457031,2018-10-31,9.82538604736328,37973.180274973616,-58236.82255671772,-0.13501436344451334,61,closed
3MINDIA,2018-08-31,23758.8828125,2019-01-31,18453.6328125,18.154808944868353,-96315.80015476284,-0.2232954319387782,153,closed
ADANIENSOL,2018-09-30,160.39999389648438,2018-10-31,166.4499969482422,2311.930935246534,13987.189213694823,0.037718224949947476,31,closed
IPCALAB,2018-09-30,331.2626953125,2018-10-31,332.4327392578125,1119.4550824770888,1309.811641301623,0.0035320727684375886,31,closed
BIOCON,2018-09-30,341.1317749023437,2019-01-31,319.8896484375,1087.0687962409734,-23091.652845736156,-0.06226956275452411,123,closed
VMART,2018-09-30,625.2845458984375,2019-06-30,550.7321166992188,593.0639263917942,-44214.356382934915,-0.11922960464679067,273,closed
PFIZER,2018-09-30,2549.620361328125,2019-06-30,2864.64111328125,145.44663728268395,45818.709045844524,0.12355594453639651,273,closed
ZENSARTECH,2018-09-30,247.18670654296875,2018-12-31,203.09469604492188,1500.2170346817375,-66147.58524253592,-0.17837533059401112,92,closed
ZYDUSWELL,2018-09-30,267.6590881347656,2018-11-30,237.18885803222656,1385.4702655040194,-42215.59779013336,-0.11383969927894766,61,closed
UBL,2018-09-30,1322.291748046875,2018-11-30,1207.8753662109375,280.4477215035085,-32087.813588564088,-0.08652884811913797,61,closed
TCS,2018-10-31,1581.329833984375,2019-05-31,1795.9991455078125,229.40364024655125,49245.921512697496,0.13575239454159238,212,closed
INFY,2018-10-31,559.1168212890625,2019-04-30,615.3870849609375,648.8139983163597,36508.93475926502,0.10064133563741118,181,closed
TEAMLEASE,2018-10-31,2568.0,2018-12-31,2863.699951171875,141.26278050875786,41771.397298842996,0.11514795606381423,61,closed
SANOFI,2018-10-31,4172.81103515625,2019-03-31,4151.77099609375,86.93487850041276,-1829.113239542376,-0.0050421739410762,151,closed
CYIENT,2018-10-31,515.7137451171875,2018-11-30,496.9114379882813,703.4189485565453,-13225.89911105243,-0.03645880550388214,30,closed
JSWSTEEL,2018-10-31,311.2418518066406,2018-11-30,288.178466796875,1165.5335496842406,-26881.148998166434,-0.07410116883668261,30,closed
JINDALSTEL,2018-10-31,168.9621124267578,2018-11-30,151.90321350097656,2147.0068948370995,-36625.573611981534,-0.10096286487407635,30,closed
RELIANCE,2018-10-31,469.7488098144531,2018-11-30,516.8012084960938,772.2485140298247,36336.14496343586,0.10016501947120626,30,closed
VINATIORGA,2018-11-30,705.71875,2019-11-30,971.5928344726562,509.15860626611004,135372.07829237566,0.3767422708730017,365,closed
ATUL,2018-11-30,3361.23974609375,2019-01-31,3358.187255859375,106.90185833469533,-326.3168786031972,-0.000908144156608448,62,closed
VBL,2018-11-30,44.96408081054688,2019-01-31,47.58174514770508,7991.329271910252,20918.61764156784,0.058216787488385435,62,closed
PRAJIND,2018-11-30,96.1531982421875,2018-12-31,98.81035614013672,3736.982042560987,9929.75134888533,0.02763462834857,31,closed
ADANIPOWER,2018-11-30,11.100000381469728,2019-01-31,9.100000381469728,32371.420073616624,-64742.84014723325,-0.18018017398799258,62,closed
RELAXO,2018-11-30,367.9404296875,2018-12-31,358.7608642578125,976.5786691912117,-8964.567791077872,-0.0249485098375406,31,closed
NAUKRI,2018-11-30,300.732177734375,2018-12-31,280.3117370605469,1194.8264993553073,-24398.883645602793,-0.0679024134619366,31,closed
BAJFINANCE,2018-12-31,256.4860534667969,2019-08-31,323.7010803222656,1398.8982082734142,94026.98063716466,0.26206113723126867,243,closed
PIDILITIND,2018-12-31,531.7355346679688,2019-01-31,537.4470825195312,674.7675437299205,3853.9671146947326,0.010741331882453409,31,closed
BATAINDIA,2018-12-31,1059.3255615234375,2020-01-31,1690.91455078125,338.7040714148602,213921.7621224175,0.5962180204067875,396,closed
HINDUNILVR,2018-12-31,1607.70361328125,2019-04-30,1552.9693603515625,223.17414582998362,-12215.270145225286,-0.03404498968437186,120,closed
JUBLFOOD,2018-12-31,245.33465576171875,2019-02-28,248.6168975830078,1462.483478038682,4800.224434562846,0.013378630960629412,59,closed
TORNTPHARM,2018-12-31,802.356201171875,2019-01-31,823.8259887695312,447.18029239106255,9600.865895493931,0.02675842420897201,31,closed
AARTIIND,2018-12-31,341.59185791015625,2019-03-31,368.9705505371094,1050.3701195834428,28757.760648611078,0.08015030801511114,90,closed
IPCALAB,2018-12-31,391.0600891113281,2019-03-31,467.8240661621094,917.5006364295018,70430.99779895147,0.19629713997463916,90,closed
DMART,2019-01-31,1374.8499755859375,2019-02-28,1455.800048828125,260.1533050375012,21059.42909698287,0.05887920477118813,28,closed
TIINDIA,2019-01-31,337.1600036621094,2019-09-30,377.8878784179688,1060.8368762442424,43205.63143207265,0.12079687481755852,242,closed
EIHOTEL,2019-01-31,194.47332763671875,2019-02-28,178.76904296875,1839.1815958821337,-28883.03133782209,-0.08075289737060887,28,closed
BRITANNIA,2019-01-31,2840.3740234375,2019-03-31,2750.52734375,125.92417833991634,-11313.869316218088,-0.03163198893741648,59,closed
UBL,2019-01-31,1391.8963623046875,2019-02-28,1308.9942626953125,256.9672389165385,-21303.12363700494,-0.05956054046445425,28,closed
ZENSARTECH,2019-01-31,197.42446899414065,2019-02-28,177.25579833984375,1811.6891330730882,-36539.361452919795,-0.1021589206092558,28,closed
