date,symbol,action,source
2012-09-28,TAJGVK,OUT,nse_inclexcl
2016-04-01,TAKE,IN,nse_inclexcl
2022-05-04,TAKE,OUT,snapshot_diff
2022-05-04,TANLA,IN,snapshot_diff
2026-05-30,TANLA,OUT,snapshot_diff
2026-05-30,TARIL,IN,snapshot_diff
2019-12-27,TASTYBITE,IN,nse_inclexcl
2022-05-04,TASTYBITE,OUT,snapshot_diff
2026-05-30,TATACAP,IN,snapshot_diff
1998-08-01,TATACHEM,IN,nse_inclexcl
2019-12-27,TATACHEM,OUT,nse_inclexcl
2022-05-04,TATACHEM,IN,snapshot_diff
2002-07-18,TATACOFFEE,IN,nse_inclexcl
2019-09-27,TATACOFFEE,OUT,nse_inclexcl
2022-05-04,TATACOFFEE,IN,snapshot_diff
2023-04-04,TATACOFFEE,OUT,snapshot_diff
1998-08-01,TATACOMM,IN,nse_inclexcl
2018-06-29,TATACOMM,OUT,nse_inclexcl
2020-06-26,TATACOMM,IN,nse_inclexcl
1998-08-01,TATACONSUM,IN,nse_inclexcl
1998-08-01,TATAELXSI,IN,nse_inclexcl
1998-08-01,TATAINVEST,IN,nse_inclexcl
2016-04-01,TATAINVEST,OUT,nse_inclexcl
2017-03-31,TATAINVEST,IN,nse_inclexcl
2026-05-30,TATAMOTORS,OUT,snapshot_diff
2026-05-30,TATAMTRDVR,OUT,snapshot_diff
1998-08-01,TATASTEEL,IN,nse_inclexcl
2002-07-09,TATASTLBSL,IN,nse_inclexcl
2002-09-19,TATASTLBSL,OUT,nse_inclexcl
2004-07-09,TATASTLBSL,IN,nse_inclexcl
2018-09-28,TATASTLBSL,OUT,nse_inclexcl
2020-01-16,TATASTLBSL,IN,nse_inclexcl
2022-05-04,TATASTLBSL,OUT,snapshot_diff
1998-08-01,TATASTLLP,IN,nse_inclexcl
2002-09-19,TATASTLLP,OUT,nse_inclexcl
2003-04-07,TATASTLLP,IN,nse_inclexcl
2019-03-29,TATASTLLP,OUT,nse_inclexcl
2022-05-04,TATASTLLP,IN,snapshot_diff
2022-10-09,TATASTLLP,OUT,snapshot_diff
2026-05-30,TATATECH,IN,snapshot_diff
1999-05-26,TATAVASHIS,IN,nse_inclexcl
2006-03-23,TATAVASHIS,OUT,nse_inclexcl
2026-05-30,TBOTEK,IN,snapshot_diff
2013-04-01,TBZ,IN,nse_inclexcl
2016-09-30,TBZ,OUT,nse_inclexcl
2016-04-01,TCI,IN,nse_inclexcl
2016-04-29,TCI,OUT,nse_inclexcl
2022-10-09,TCI,IN,snapshot_diff
2024-02-26,TCI,OUT,snapshot_diff
2019-09-27,TCIEXP,IN,nse_inclexcl
2024-02-26,TCIEXP,OUT,snapshot_diff
2024-02-26,TCNSBRANDS,OUT,snapshot_diff
2004-12-22,TCS,IN,nse_inclexcl
2012-04-27,TDPOWERSYS,IN,nse_inclexcl
2016-04-01,TDPOWERSYS,OUT,nse_inclexcl
2018-09-28,TEAMLEASE,IN,nse_inclexcl
2026-05-30,TEAMLEASE,OUT,snapshot_diff
2007-01-24,TECHM,IN,nse_inclexcl
2019-09-27,TECHNOE,IN,nse_inclexcl
2020-06-26,TECHNOE,OUT,nse_inclexcl
2026-05-30,TECHNOE,IN,snapshot_diff
2026-05-30,TEGA,IN,snapshot_diff
2022-10-09,TEJASNET,IN,snapshot_diff
2026-05-30,TENNIND,IN,snapshot_diff
1999-02-03,TFCILTD,IN,nse_inclexcl
2011-10-10,TFCILTD,OUT,nse_inclexcl
2026-05-30,THELEELA,IN,snapshot_diff
1998-08-01,THERMAX,IN,nse_inclexcl
1998-08-01,THIRUSUGAR,IN,nse_inclexcl
2009-03-27,THIRUSUGAR,OUT,nse_inclexcl
1998-08-01,THOMASCOOK,IN,nse_inclexcl
2019-09-27,THOMASCOOK,OUT,nse_inclexcl
2017-03-31,THYROCARE,IN,nse_inclexcl
2023-04-04,THYROCARE,OUT,snapshot_diff
2014-11-28,TI,IN,nse_inclexcl
2015-03-27,TI,OUT,nse_inclexcl
1998-08-01,TIINDIA,IN,nse_inclexcl
2017-05-26,TIINDIA,OUT,nse_inclexcl
2018-06-29,TIINDIA,IN,nse_inclexcl
2017-09-29,TIMETECHNO,IN,nse_inclexcl
2022-05-04,TIMETECHNO,OUT,snapshot_diff
1998-08-01,TIMKEN,IN,nse_inclexcl
2002-09-19,TIMKEN,OUT,nse_inclexcl
2016-04-01,TIMKEN,IN,nse_inclexcl
2001-12-07,TIPSMUSIC,IN,nse_inclexcl
2007-04-04,TIPSMUSIC,OUT,nse_inclexcl
2002-09-19,TIRUMALCHM,IN,nse_inclexcl
2003-01-21,TIRUMALCHM,OUT,nse_inclexcl
2026-05-30,TITAGARH,IN,snapshot_diff
1998-08-01,TITAN,IN,nse_inclexcl
2023-04-04,TMB,IN,snapshot_diff
2024-02-26,TMB,OUT,snapshot_diff
1998-08-01,TMCV,IN,nse_inclexcl
2026-05-30,TMCV,IN,snapshot_diff
2026-05-30,TMPV,IN,snapshot_diff
1998-08-01,TNPETRO,IN,nse_inclexcl
2011-10-10,TNPETRO,OUT,nse_inclexcl
1998-08-01,TNPL,IN,nse_inclexcl
2019-09-27,TNPL,OUT,nse_inclexcl
2002-09-19,TNTELE,IN,nse_inclexcl
2005-09-26,TNTELE,OUT,nse_inclexcl
2003-05-02,TODAYS,IN,nse_inclexcl
2007-09-24,TODAYS,OUT,nse_inclexcl
1998-08-01,TORNTPHARM,IN,nse_inclexcl
2009-07-31,TORNTPOWER,IN,nse_inclexcl
1998-08-01,TORRENTAEC,IN,nse_inclexcl
2006-09-21,TORRENTAEC,OUT,nse_inclexcl
1998-08-01,TRANSPEK,IN,nse_inclexcl
2002-03-29,TRANSPEK,OUT,nse_inclexcl
2026-05-30,TRAVELFOOD,IN,snapshot_diff
2012-04-27,TREEHOUSE,IN,nse_inclexcl
2016-09-30,TREEHOUSE,OUT,nse_inclexcl
1998-08-01,TRENT,IN,nse_inclexcl
2003-04-01,TRIDENT,IN,nse_inclexcl
2011-10-10,TRIDENT,OUT,nse_inclexcl
2014-03-28,TRIDENT,IN,nse_inclexcl
1998-08-01,TRIGYN,IN,nse_inclexcl
2007-04-04,TRIGYN,OUT,nse_inclexcl
2016-04-01,TRITURBINE,IN,nse_inclexcl
2017-09-29,TRITURBINE,OUT,nse_inclexcl
2019-03-29,TRITURBINE,IN,nse_inclexcl
2019-09-27,TRITURBINE,OUT,nse_inclexcl
2019-12-27,TRITURBINE,IN,nse_inclexcl
2020-06-26,TRITURBINE,OUT,nse_inclexcl
2022-05-04,TRITURBINE,IN,snapshot_diff
1998-08-01,TRIVENI,IN,nse_inclexcl
1999-02-03,TRIVENI,OUT,nse_inclexcl
2006-04-10,TRIVENI,IN,nse_inclexcl
2011-05-03,TRIVENI,OUT,nse_inclexcl
2022-10-09,TRIVENI,IN,snapshot_diff
2026-05-30,TRIVENI,OUT,snapshot_diff
2012-09-28,TTKPRESTIG,IN,nse_inclexcl
2026-05-30,TTKPRESTIG,OUT,snapshot_diff
2002-01-17,TTML,IN,nse_inclexcl
2006-03-02,TTML,OUT,nse_inclexcl
2016-04-01,TTML,IN,nse_inclexcl
2016-09-30,TTML,OUT,nse_inclexcl
2022-05-04,TTML,IN,snapshot_diff
2009-06-19,TULIP,IN,nse_inclexcl
2014-03-28,TULIP,OUT,nse_inclexcl
2007-11-29,TV18BRDCST,IN,nse_inclexcl
2026-05-30,TV18BRDCST,OUT,snapshot_diff
2001-08-31,TVSMOTOR,IN,nse_inclexcl
2016-04-01,TVSSRICHAK,IN,nse_inclexcl
2019-03-29,TVSSRICHAK,OUT,nse_inclexcl
2004-12-10,TVTODAY,IN,nse_inclexcl
2012-09-28,TVTODAY,OUT,nse_inclexcl
2014-09-19,TVTODAY,IN,nse_inclexcl
2016-04-01,TVTODAY,OUT,nse_inclexcl
2016-04-29,TVTODAY,IN,nse_inclexcl
2022-05-04,TVTODAY,OUT,snapshot_diff
1998-08-01,UBL,IN,nse_inclexcl
2002-08-13,UBL,OUT,nse_inclexcl
2009-10-22,UBL,IN,nse_inclexcl
1998-08-01,UCAL,IN,nse_inclexcl
2009-10-22,UCAL,OUT,nse_inclexcl
2004-05-24,UCOBANK,IN,nse_inclexcl
2022-10-09,UCOBANK,OUT,snapshot_diff
2023-04-04,UCOBANK,IN,snapshot_diff
1998-08-01,UFLEX,IN,nse_inclexcl
2024-02-26,UFLEX,OUT,snapshot_diff
2022-05-04,UJJIVAN,OUT,snapshot_diff
2020-06-26,UJJIVANSFB,IN,nse_inclexcl
2022-05-04,UJJIVANSFB,OUT,snapshot_diff
2024-02-26,UJJIVANSFB,IN,snapshot_diff
2026-05-30,UJJIVANSFB,OUT,snapshot_diff
2005-01-05,ULTRACEMCO,IN,nse_inclexcl
2002-09-19,UMIYA-MRO,IN,nse_inclexcl
2009-10-22,UMIYA-MRO,OUT,nse_inclexcl
1999-12-08,UNICHEMLAB,IN,nse_inclexcl
2019-03-29,UNICHEMLAB,OUT,nse_inclexcl
2003-04-01,UNIONBANK,IN,nse_inclexcl
2002-09-19,UNITDSPR,IN,nse_inclexcl
2014-09-19,UNITDSPR,OUT,nse_inclexcl
2015-03-27,UNITDSPR,IN,nse_inclexcl
2026-05-30,UNITDSPR,IN,snapshot_diff
1998-08-01,UNITECH,IN,nse_inclexcl
2018-09-28,UNITECH,OUT,nse_inclexcl
1998-08-01,UNITEDCARB,IN,nse_inclexcl
2002-07-09,UNITEDCARB,OUT,nse_inclexcl
1998-08-01,UNITEDPHOS,IN,nse_inclexcl
2003-12-05,UNITEDPHOS,OUT,nse_inclexcl
2017-03-31,UNOMINDA,IN,nse_inclexcl
2022-10-09,UNOMINDA,IN,snapshot_diff
2004-08-30,UPL,IN,nse_inclexcl
2026-05-30,URBANCO,IN,snapshot_diff
1998-08-01,USHAMART,IN,nse_inclexcl
2016-04-01,USHAMART,OUT,nse_inclexcl
2024-02-26,USHAMART,IN,snapshot_diff
2022-05-04,UTIAMC,IN,snapshot_diff
1998-08-01,UTTAMSTL,IN,nse_inclexcl
2016-04-01,UTTAMSTL,OUT,nse_inclexcl
2007-04-04,UTTAMSUGAR,IN,nse_inclexcl
2009-10-22,UTTAMSUGAR,OUT,nse_inclexcl
1998-08-01,UTTAMVALUE,IN,nse_inclexcl
2002-03-29,UTTAMVALUE,OUT,nse_inclexcl
2009-03-27,V2RETAIL,IN,nse_inclexcl
2011-03-25,V2RETAIL,OUT,nse_inclexcl
2014-03-28,VAIBHAVGBL,IN,nse_inclexcl
2016-09-30,VAIBHAVGBL,OUT,nse_inclexcl
2019-09-24,VAIBHAVGBL,IN,nse_inclexcl
2026-05-30,VAIBHAVGBL,OUT,snapshot_diff
2012-09-28,VAKRANGEE,IN,nse_inclexcl
2022-10-09,VAKRANGEE,OUT,snapshot_diff
1998-08-01,VALUEIND,IN,nse_inclexcl
2009-10-22,VALUEIND,OUT,nse_inclexcl
1999-02-03,VARDMNPOLY,IN,nse_inclexcl
2002-09-19,VARDMNPOLY,OUT,nse_inclexcl
2003-05-23,VARDMNPOLY,IN,nse_inclexcl
2008-09-10,VARDMNPOLY,OUT,nse_inclexcl
2018-12-28,VARROC,IN,nse_inclexcl
2026-05-30,VARROC,OUT,snapshot_diff
2017-05-26,VBL,IN,nse_inclexcl
1998-08-01,VEDL,IN,nse_inclexcl
2020-07-31,VEDL,OUT,nse_inclexcl
2002-08-20,VENKEYS,IN,nse_inclexcl
2015-03-27,VENKEYS,OUT,nse_inclexcl
2018-09-28,VENKEYS,IN,nse_inclexcl
2022-10-09,VENKEYS,OUT,snapshot_diff
1998-08-01,VESUVIUS,IN,nse_inclexcl
2016-04-01,VESUVIUS,OUT,nse_inclexcl
2017-09-29,VESUVIUS,IN,nse_inclexcl
2018-04-02,VESUVIUS,OUT,nse_inclexcl
2020-06-26,VESUVIUS,IN,nse_inclexcl
2022-05-04,VESUVIUS,OUT,snapshot_diff
2016-04-01,VGUARD,IN,nse_inclexcl
2026-05-30,VGUARD,OUT,snapshot_diff
1998-08-01,VHL,IN,nse_inclexcl
2002-09-19,VHL,OUT,nse_inclexcl
2003-03-06,VHL,IN,nse_inclexcl
2005-04-13,VHL,OUT,nse_inclexcl
2006-07-14,VIDEOIND,IN,nse_inclexcl
2018-03-13,VIDEOIND,OUT,nse_inclexcl
2022-05-04,VIJAYA,IN,snapshot_diff
2015-03-27,VINATIORGA,IN,nse_inclexcl
2026-05-30,VINATIORGA,OUT,snapshot_diff
1998-08-01,VINDHYATEL,IN,nse_inclexcl
2009-03-27,VINDHYATEL,OUT,nse_inclexcl
1998-08-01,VINYLINDIA,IN,nse_inclexcl
2006-03-02,VINYLINDIA,OUT,nse_inclexcl
1998-08-01,VIPIND,IN,nse_inclexcl
2026-05-30,VIPIND,OUT,snapshot_diff
2003-10-01,VISAKAIND,IN,nse_inclexcl
2008-09-10,VISAKAIND,OUT,nse_inclexcl
2000-05-24,VISUALSOFT,IN,nse_inclexcl
2007-04-30,VISUALSOFT,OUT,nse_inclexcl
2015-05-29,VIVIDHA,IN,nse_inclexcl
2016-04-01,VIVIDHA,OUT,nse_inclexcl
2016-09-30,VIYASH,IN,nse_inclexcl
2017-03-31,VIYASH,OUT,nse_inclexcl
2020-06-26,VIYASH,IN,nse_inclexcl
1998-08-01,VLSFINANCE,IN,nse_inclexcl
2002-07-09,VLSFINANCE,OUT,nse_inclexcl
2018-09-28,VMART,IN,nse_inclexcl
2026-05-30,VMART,OUT,snapshot_diff
2026-05-30,VMM,IN,snapshot_diff
1998-08-01,VOLTAS,IN,nse_inclexcl
2015-09-28,VRLLOG,IN,nse_inclexcl
2022-05-04,VRLLOG,OUT,snapshot_diff
1998-08-01,VSTIND,IN,nse_inclexcl
2017-09-29,VSTIND,OUT,nse_inclexcl
2019-03-29,VSTIND,IN,nse_inclexcl
2022-05-04,VSTIND,OUT,snapshot_diff
1998-08-01,VTL,IN,nse_inclexcl
2002-09-19,VTL,OUT,nse_inclexcl
2003-01-21,VTL,IN,nse_inclexcl
2011-03-25,VTL,OUT,nse_inclexcl
2013-09-27,VTL,IN,nse_inclexcl
2026-05-30,WAAREEENER,IN,snapshot_diff
2014-09-19,WABAG,IN,nse_inclexcl
2020-06-26,WABAG,OUT,nse_inclexcl
2012-04-27,WABCOINDIA,IN,nse_inclexcl
2022-05-04,WABCOINDIA,OUT,snapshot_diff
1998-08-01,WARTSILA,IN,nse_inclexcl
2003-05-02,WARTSILA,OUT,nse_inclexcl
2004-06-14,WELCORP,IN,nse_inclexcl
2005-04-20,WELCORP,OUT,nse_inclexcl
2006-10-05,WELCORP,IN,nse_inclexcl
2013-11-18,WELCORP,OUT,nse_inclexcl
2014-09-19,WELCORP,IN,nse_inclexcl
2024-02-26,WELSPUNIND,OUT,snapshot_diff
2004-07-09,WELSPUNLIV,IN,nse_inclexcl
2009-06-19,WELSPUNLIV,OUT,nse_inclexcl
2013-04-01,WELSPUNLIV,IN,nse_inclexcl
2024-02-26,WELSPUNLIV,IN,snapshot_diff
2019-12-27,WESTLIFE,IN,nse_inclexcl
2026-05-30,WESTLIFE,OUT,snapshot_diff
2002-09-19,WHEELS,IN,nse_inclexcl
2009-03-27,WHEELS,OUT,nse_inclexcl
2014-09-19,WHEELS,IN,nse_inclexcl
2016-04-01,WHEELS,OUT,nse_inclexcl
1998-08-01,WHIRLPOOL,IN,nse_inclexcl
2003-08-11,WHIRLPOOL,OUT,nse_inclexcl
2011-03-25,WHIRLPOOL,IN,nse_inclexcl
1998-08-01,WINDMACHIN,IN,nse_inclexcl
2002-04-23,WINDMACHIN,OUT,nse_inclexcl
1998-08-01,WINSOMEDJ,IN,nse_inclexcl
2002-09-19,WINSOMEDJ,OUT,nse_inclexcl
1998-08-01,WIPRO,IN,nse_inclexcl
2013-04-01,WIPRO,OUT,nse_inclexcl
2013-08-07,WIPRO,IN,nse_inclexcl
2000-05-24,WOCKPHARMA,IN,nse_inclexcl
2012-04-27,WOCKPHARMA,OUT,nse_inclexcl
2013-04-01,WOCKPHARMA,IN,nse_inclexcl
2023-04-04,WOCKPHARMA,OUT,snapshot_diff
2026-05-30,WOCKPHARMA,IN,snapshot_diff
2016-04-01,WONDERLA,IN,nse_inclexcl
2017-09-29,WONDERLA,OUT,nse_inclexcl
1998-08-01,WOOLWORTH,IN,nse_inclexcl
2000-12-13,WOOLWORTH,OUT,nse_inclexcl
2002-07-09,WSTCSTPAPR,IN,nse_inclexcl
2014-09-19,WSTCSTPAPR,OUT,nse_inclexcl
1998-08-01,WYETH,IN,nse_inclexcl
2014-05-12,WYETH,OUT,nse_inclexcl
2009-10-22,YESBANK,IN,nse_inclexcl
2020-03-19,YESBANK,OUT,nse_inclexcl
2022-05-04,YESBANK,IN,snapshot_diff
1998-08-01,ZANDUREALT,IN,nse_inclexcl
2009-12-22,ZANDUREALT,OUT,nse_inclexcl
1998-08-01,ZEEL,IN,nse_inclexcl
2010-10-07,ZEEL,OUT,nse_inclexcl
2011-03-25,ZEEL,IN,nse_inclexcl
2016-04-01,ZEELEARN,IN,nse_inclexcl
2018-09-28,ZEELEARN,OUT,nse_inclexcl
2008-02-29,ZEEMEDIA,IN,nse_inclexcl
2010-04-15,ZEEMEDIA,OUT,nse_inclexcl
1998-08-01,ZENSARTECH,IN,nse_inclexcl
2018-04-02,ZENSARTECH,OUT,nse_inclexcl
2018-09-28,ZENSARTECH,IN,nse_inclexcl
2026-05-30,ZENTEC,IN,snapshot_diff
2022-05-04,ZFCVINDIA,IN,snapshot_diff
2022-05-04,ZOMATO,IN,snapshot_diff
2026-05-30,ZOMATO,OUT,snapshot_diff
1998-08-01,ZUARIIND,IN,nse_inclexcl
2012-04-09,ZUARIIND,OUT,nse_inclexcl
2001-04-25,ZYDUSLIFE,IN,nse_inclexcl
2008-12-29,ZYDUSLIFE,OUT,nse_inclexcl
2009-04-21,ZYDUSLIFE,IN,nse_inclexcl
2022-05-04,ZYDUSLIFE,IN,snapshot_diff
2011-03-25,ZYDUSWELL,IN,nse_inclexcl
2017-09-29,ZYDUSWELL,OUT,nse_inclexcl
2018-09-28,ZYDUSWELL,IN,nse_inclexcl
